"","geneID","order","baseMean","log2FC","padj","likes","Condition","FDR.Condition","FWER.Condition"
"ACT28825-1","ACT28825-1","1756",1.35390178830082,1.82980903904192,0.0693658592221361,0.782346626371564,"control>paraquat>transient",0.0693658592221361,0.999997329611708
"ACT29590-1","ACT29590-1","2499",0.4719225886143,2.37142178028196,0.0702263538105963,0.781768576974245,"control>paraquat>transient",0.0702263538105963,0.999997912374345
"ACT27502-1","ACT27502-1","404",4.75652533594325,0.980406115651532,0.0711089887719821,0.776195162908276,"control>paraquat>transient",0.0711089887719821,0.999998379595065
"ACT30851-1","ACT30851-1","3723",0.136494841387126,0.443994998657693,0.0719925030549863,0.774276011702276,"control>transient>paraquat",0.0719925030549863,0.999998745359329
"ACT30862-1","ACT30862-1","3736",6.36899384708702,0.870587129407578,0.0728901423033787,0.77002298922795,"control>transient>paraquat",0.0728901423033787,0.99999903389784
"ACT28415-1","ACT28415-1","1354",3.21162118114683,0.761638834459679,0.0737847967230342,0.768756025417613,"transient>control>paraquat",0.0737847967230342,0.999999257303144
"ACT30697-1","ACT30697-1","3577",0.142556416944781,0.672995341161779,0.0746752022013088,0.767723028144077,"control>transient>paraquat",0.0746752022013088,0.99999942981452
"ACT28634-1","ACT28634-1","1561",0.0453438694807479,0,0.075570791015018,0.765014400144737,"control>transient>paraquat",0.075570791015018,0.999999563799897
"ACT27511-1","ACT27511-1","413",0.279526692859507,0.696361798797859,0.0764588717163283,0.764574682749129,"control>transient>paraquat",0.0764588717163283,0.999999666492445
"ACT28855-1","ACT28855-1","1787",0.625255200282908,1.55661357139952,0.0773406443813269,0.763940275918941,"control>transient>paraquat",0.0773406443813269,0.999999745220146
"ACT30808-1","ACT30808-1","3687",0.943247569982074,0.803175120216081,0.0782194762039586,0.76271196389969,"control>transient>paraquat",0.0782194762039586,0.999999805676357
"ACT30399-1","ACT30399-1","3268",0.0310073841826914,0,0.0790957335280454,0.761425433488167,"control>transient>paraquat",0.0790957335280454,0.999999852037036
"ACT29665-1","ACT29665-1","2571",0.0667514013519167,0,0.0799674966248826,0.760499856653899,"paraquat>transient>control",0.0799674966248826,0.999999887474187
"ACT27303-1","ACT27303-1","212",1.89393558418907,1.60139436666941,0.0808318674352709,0.760123903453284,"control>paraquat>transient",0.0808318674352709,0.99999991446644
"ACT29936-1","ACT29936-1","2827",0.614246402219725,1.12274732530974,0.0816939634524733,0.75881827336509,"control>transient>paraquat",0.0816939634524733,0.999999935095572
"ACT29726-1","ACT29726-1","2630",4.34245470777058,0.688991070775672,0.082549788277219,0.75826679432008,"control>transient>paraquat",0.082549788277219,0.999999950785127
"ACT31284-1","ACT31284-1","4177",0.206643842836765,1.45404804241999,0.0834301695707431,0.751938528540243,"control>transient>paraquat",0.0834301695707431,0.999999962993441
"ACT30163-1","ACT30163-1","3039",1.09564357905566,1.16210809788961,0.0843105395833715,0.750179898042503,"control>transient>paraquat",0.0843105395833715,0.999999972238423
"ACT29273-1","ACT29273-1","2195",1.18707911418494,0.752180652697095,0.0851969722533809,0.747267253114836,"control>transient>paraquat",0.0851969722533809,0.999999979254683
"ACT29846-1","ACT29846-1","2746",1.08426721101584,1.12278808192682,0.0860756467519913,0.746976198512022,"control>transient>paraquat",0.0860756467519913,0.999999984503742
"ACT29509-1","ACT29509-1","2419",0.45642930558441,0.551632635100876,0.0869617597225796,0.74379066289507,"control>transient>paraquat",0.0869617597225796,0.999999988474028
"ACT28629-1","ACT28629-1","1555",2.58448661520561,0.852136613153885,0.0878406537948705,0.743411684325271,"control>transient>paraquat",0.0878406537948705,0.999999991431458
"ACT28532-1","ACT28532-1","1463",7.38352323035225,1.15377070239976,0.0887148447716241,0.742566296714924,"control>transient>paraquat",0.0887148447716241,0.999999993637289
"ACT30168-1","ACT30168-1","3044",7.76550128127117,0.761645830519488,0.0895908581152167,0.74046255322782,"control>transient>paraquat",0.0895908581152167,0.999999995288651
"ACT31160-1","ACT31160-1","4044",3.12025707165487,0.611576805617108,0.0904630390845523,0.739461671895019,"control>transient>paraquat",0.0904630390845523,0.999999996516138
"ACT31244-1","ACT31244-1","4130",1.33463786968776,0.470478920442469,0.0913307820693503,0.738591592910229,"control>transient>paraquat",0.0913307820693503,0.999999997426849
"ACT27734-1","ACT27734-1","647",0.278160137342682,0.800060605819997,0.092206935247924,0.735190888573065,"paraquat>transient>control",0.092206935247924,0.999999998108243
"ACT30634-1","ACT30634-1","3513",0.854451748926968,1.16333604655834,0.0930772999303763,0.734590492944074,"control>transient>paraquat",0.0930772999303763,0.999999998610333
"ACT27411-1","ACT27411-1","317",3.89081450054932,0.646765968847062,0.0939511909610887,0.732144493927134,"control>transient>paraquat",0.0939511909610887,0.999999998982563
"ACT27158-1","ACT27158-1","76",1.64046029821102,0.478508719848547,0.0948277288398636,0.729864695405164,"transient>paraquat>control",0.0948277288398636,0.999999999257409
"ACT30451-1","ACT30451-1","3327",0.450430277845163,1.25022709229822,0.0957043468954671,0.728095423928228,"control>transient>paraquat",0.0957043468954671,0.999999999459323
"ACT29497-1","ACT29497-1","2407",0.496860280366308,2.41644560704418,0.0966029383300819,0.721881591877711,"control>transient>paraquat",0.0966029383300819,0.999999999609695
"ACT28673-1","ACT28673-1","1596",2.77163594218485,0.672230354076235,0.0974929965880776,0.7218251770388,"control>transient>paraquat",0.0974929965880776,0.999999999718268
"ACT29587-1","ACT29587-1","2496",0.51839447811758,2.97218918592728,0.0983753666240245,0.721621146042811,"control>transient>paraquat",0.0983753666240245,0.999999999796696
"ACT29727-1","ACT29727-1","2631",0.756492899624041,0.819255252461115,0.0992496098284827,0.721530533257583,"control>transient>paraquat",0.0992496098284827,0.99999999985331
"ACT31073-1","ACT31073-1","3952",0.628487847258867,0.357746126247342,0.100117944186419,0.721005178078648,"control>transient>paraquat",0.100117944186419,0.999999999894236
"ACT27801-1","ACT27801-1","713",7.78597897928156,0.463419269871898,0.100988734560184,0.718757658070568,"control>transient>paraquat",0.100988734560184,0.999999999923981
"ACT27480-1","ACT27480-1","383",0.741217502181121,0.235327133670478,0.101854003263538,0.718170106438741,"control>transient>paraquat",0.101854003263538,0.999999999945406
"ACT29105-1","ACT29105-1","2038",1.65524041592305,1.84159982399832,0.102717110471931,0.716893482973928,"paraquat>transient>control",0.102717110471931,0.999999999960862
"ACT28237-1","ACT28237-1","1179",1.7424133414762,0.418999554758412,0.103604142347546,0.710119163773382,"control>transient>paraquat",0.103604142347546,0.999999999972207
"ACT29938-1","ACT29938-1","2829",1.27242502336907,0.212908662347634,0.104492145830621,0.708139119240457,"control>paraquat>transient",0.104492145830621,0.999999999980319
"ACT29471-1","ACT29471-1","2386",1.25858430902254,0.326667374694666,0.105376711958011,0.707095269035402,"control>transient>paraquat",0.105376711958011,0.999999999986083
"EBG00001118672-1","EBG00001118672-1","3396",18.4783852961818,0.517505267870902,0.106255481963674,0.706566506830047,"paraquat>transient>control",0.106255481963674,0.999999999990167
"ACT27398-1","ACT27398-1","304",0.278305162504331,1.41877411779529,0.10713191265072,0.705311920321438,"paraquat>transient>control",0.10713191265072,0.999999999993065
"EBG00001118677-1","EBG00001118677-1","3856",0.048424601507194,0,0.108018664537524,0.701329679799671,"paraquat>transient>control",0.108018664537524,0.999999999995136
"ACT28343-1","ACT28343-1","1278",0.430801984703117,0.407839040387953,0.108901752722117,0.700351199405869,"control>transient>paraquat",0.108901752722117,0.999999999996594
"ACT31049-1","ACT31049-1","3929",0.245591778020141,0.26898698926605,0.109822429111843,0.690390794317505,"paraquat>transient>control",0.109822429111843,0.999999999997648
"ACT28418-1","ACT28418-1","1357",0.634459783752682,0.431806266509142,0.110737581493662,0.689759199269769,"control>transient>paraquat",0.110737581493662,0.999999999998378
"ACT29556-1","ACT29556-1","2467",5.4844864687511,0.631048615218826,0.111644515101757,0.68973702472542,"control>transient>paraquat",0.111644515101757,0.999999999998881
"ACT29395-1","ACT29395-1","2309",0.177911259057763,0.981827794843179,0.112544616356048,0.689433107699964,"control>transient>paraquat",0.112544616356048,0.999999999999229
"ACT29691-1","ACT29691-1","2594",1.31756022308254,0.624618278013606,0.113447146411873,0.68709371125088,"control>transient>paraquat",0.113447146411873,0.99999999999947
"ACT29323-1","ACT29323-1","2236",0.0285941133911458,0,0.114347056725843,0.685872853572688,"control>transient>paraquat",0.114347056725843,0.999999999999637
"ACT30291-1","ACT30291-1","3169",1.04252212753874,1.33593683307109,0.115246417695855,0.684196085991564,"control>transient>paraquat",0.115246417695855,0.999999999999751
"ACT30250-1","ACT30250-1","3128",6.84425545591013,0.767155694061093,0.116161124075017,0.678944646992591,"control>transient>paraquat",0.116161124075017,0.999999999999831
"ACT30271-1","ACT30271-1","3149",1.3410766568833,0.60631537464146,0.117071512552711,0.678091079966226,"control>transient>paraquat",0.117071512552711,0.999999999999886
"ACT31086-1","ACT31086-1","3965",5.01653409206574,0.412437690326597,0.117973972039112,0.678070184034314,"paraquat>transient>control",0.117973972039112,0.999999999999922
"ACT30300-1","ACT30300-1","3178",3.44556427918623,0.63664415915538,0.118872247776166,0.677219159912478,"control>transient>paraquat",0.118872247776166,0.999999999999947
"ACT29942-1","ACT29942-1","2833",2.6360980614966,0.646779221084402,0.119780986800876,0.673026515565311,"control>transient>paraquat",0.119780986800876,0.999999999999965
"ACT28039-1","ACT28039-1","961",2.84627264386009,0.822655686000922,0.120684107977743,0.672501142519689,"control>transient>paraquat",0.120684107977743,0.999999999999976
"ACT30414-1","ACT30414-1","3282",18.4167504637985,0.785504499659755,0.121588342803533,0.670437647264824,"control>transient>paraquat",0.121588342803533,0.999999999999984
"ACT28196-1","ACT28196-1","1137",1.89599488709315,1.13957783574919,0.122496764363641,0.667657855251332,"control>transient>paraquat",0.122496764363641,0.999999999999989
"ACT28542-1","ACT28542-1","1473",0.952175911360531,0.967386430538906,0.123405625242653,0.665738650826645,"control>transient>paraquat",0.123405625242653,0.999999999999993
"ACT27757-1","ACT27757-1","669",0.554913913002512,0.461706840368833,0.124317409595468,0.663236836198504,"control>transient>paraquat",0.124317409595468,0.999999999999995
"ACT30729-1","ACT30729-1","3608",0.0292615746260464,0,0.12524624602551,0.657406029344748,"control>transient>paraquat",0.12524624602551,0.999999999999997
"ACT31048-1","ACT31048-1","3928",0.434957724501418,1.3671665936875,0.126168997665538,0.656984366927891,"paraquat>transient>control",0.126168997665538,0.999999999999998
"ACT29944-1","ACT29944-1","2835",0.917505255148636,0.949646071293776,0.127087028541884,0.656257684640461,"control>paraquat>transient",0.127087028541884,0.999999999999999
"ACT29051-1","ACT29051-1","1985",3.43414003232875,0.682030064086397,0.127998446289446,0.655995547538227,"transient>control>paraquat",0.127998446289446,0.999999999999999
"ACT29554-1","ACT29554-1","2465",1.72359259466486,0.578132516103222,0.12890284107295,0.655851200453288,"control>transient>paraquat",0.12890284107295,0.999999999999999
"ACT28417-1","ACT28417-1","1356",0.43041330143872,0,0.129817895050486,0.651484204318385,"control>transient>paraquat",0.129817895050486,1
"ACT30420-1","ACT30420-1","3295",0.331373115542909,1.57343406140546,0.130728474486956,0.650732460760289,"control>transient>paraquat",0.130728474486956,1
"ACT30472-1","ACT30472-1","3349",0.306210099322209,2.83890822660125,0.131663863412515,0.642907405527773,"control>transient>paraquat",0.131663863412515,1
"ACT31280-1","ACT31280-1","4172",2.94950279450087,0.534447819758085,0.13259913608501,0.641064877171067,"paraquat>transient>control",0.13259913608501,1
"ACT30204-1","ACT30204-1","3081",0.754007351364481,0.428430309255769,0.133529210597045,0.640462682978549,"control>paraquat>transient",0.133529210597045,1
"ACT28208-1","ACT28208-1","1149",0.740887648562293,0.998533422795125,0.134454972055933,0.639659231975319,"transient>control>paraquat",0.134454972055933,1
"ACT30635-1","ACT30635-1","3514",0.0325477501959145,0,0.135380624661874,0.6378344868825,"control>transient>paraquat",0.135380624661874,1
"ACT30528-1","ACT30528-1","3407",0.199669175720024,1.95928748390906,0.136303586866973,0.636647710678872,"control>transient>paraquat",0.136303586866973,1
"ACT27522-1","ACT27522-1","424",0.353263877546258,3.20431245857208,0.137230102136408,0.63392062631295,"control>transient>paraquat",0.137230102136408,1
"ACT30856-1","ACT30856-1","3730",0.851531262140359,0.604509330763808,0.138203159057243,0.62047872457581,"transient>control>paraquat",0.138203159057243,1
"ACT27756-1","ACT27756-1","668",1.21343017793928,0.392966315218928,0.139176012833364,0.61858339691256,"control>transient>paraquat",0.139176012833364,1
"ACT31122-1","ACT31122-1","3998",2.47276882278511,1.81061418071246,0.140150719195545,0.616172690259166,"control>paraquat>transient",0.140150719195545,1
"ACT29651-1","ACT29651-1","2557",7.80331300711353,1.02511880356299,0.14112689876093,0.613852030327325,"control>paraquat>transient",0.14112689876093,1
"ACT28569-1","ACT28569-1","1497",1.54347240773506,1.02554465415047,0.142108102644112,0.610628518793972,"control>transient>paraquat",0.142108102644112,1
"ACT29473-1","ACT29473-1","2388",1.44865147262727,0.846727605361561,0.143089628411072,0.60858435254817,"paraquat>transient>control",0.143089628411072,1
"ACT28002-1","ACT28002-1","926",0.475464345164407,1.15340711536876,0.14406497115829,0.608197971048353,"control>transient>paraquat",0.14406497115829,1
"ACT29488-1","ACT29488-1","2398",1.37130049613762,0.872347292813279,0.145033879120919,0.607894590408535,"control>transient>paraquat",0.145033879120919,1
"ACT30382-1","ACT30382-1","3254",9.35891937556124,0.70924192872503,0.145997980179701,0.607192148772348,"control>paraquat>transient",0.145997980179701,1
"ACT30456-1","ACT30456-1","3332",12.382574377392,0.565666640316729,0.146964920477091,0.604531423093613,"control>paraquat>transient",0.146964920477091,1
"ACT27702-1","ACT27702-1","617",0.696462222292723,0.592872521301118,0.147924936390524,0.604390957943662,"paraquat>transient>control",0.147924936390524,1
"ACT29963-1","ACT29963-1","2854",2.00475020884564,0.63541659922249,0.148878552967477,0.604134753601743,"control>transient>paraquat",0.148878552967477,1
"ACT30952-1","ACT30952-1","3816",0.880713547688182,1.41833731628357,0.149831608624634,0.602373920514601,"control>transient>paraquat",0.149831608624634,1
"ACT31042-1","ACT31042-1","3921",2.57292610043131,0.72071273516681,0.150790003306974,0.599068984602173,"control>transient>paraquat",0.150790003306974,1
"ACT29520-1","ACT29520-1","2430",36.6198904005564,1.06488996973489,0.151742046223085,0.598822709755853,"control>transient>paraquat",0.151742046223085,1
"ACT29515-1","ACT29515-1","2425",0.806144588069585,0.823438840314066,0.152690909074947,0.597758160885497,"control>transient>paraquat",0.152690909074947,1
"ACT28145-1","ACT28145-1","1075",0.901577768833761,0.963380153102947,0.153635546754088,0.596980105952508,"control>transient>paraquat",0.153635546754088,1
"ACT29758-1","ACT29758-1","2663",0.357805521978156,0,0.154574812751104,0.596519698039681,"control>transient>paraquat",0.154574812751104,1
"ACT29780-1","ACT29780-1","2683",0.117028791441407,0,0.155508876028554,0.59603029216974,"control>transient>paraquat",0.155508876028554,1
