"","geneID","order","baseMean","logFC.Conditionparaquat","logFC.Conditiontransient","logCPM","F","PValue","padj"
"ACT27278-1","ACT27278-1",186,42.8000676155209,0.446759233985116,0.611749605919942,6.2956925253018,0.409353765278982,0.664081028494354,0.824783367884406
"ACT27365-1","ACT27365-1",271,1.90720743046495,-1.18251642086648,0.479434941610787,5.67177095568808,0.412572246892252,0.664158255598177,0.824783367884406
"ACT27446-1","ACT27446-1",349,12.6453785532539,-1.18657779367404,0.432976705977843,5.67041852425809,0.401477550285005,0.669332057854698,0.824783367884406
"ACT27453-1","ACT27453-1",356,2.27935477205075,1.19859828822342,0.469184673982859,5.71232652533648,0.407110367511257,0.665572479400345,0.824783367884406
"ACT27565-1","ACT27565-1",477,31.9694944086097,0.376361774044198,-0.194134838278692,7.34535253445973,0.421509816408623,0.656057397984553,0.824783367884406
"ACT27591-1","ACT27591-1",503,6.4185620133216,-0.374678098370087,-0.379522752285691,7.239884977272,0.414965217815934,0.660365053690927,0.824783367884406
"ACT27596-1","ACT27596-1",508,9.3622721102395,-0.164195110168487,-0.371774899554393,7.66250430706316,0.426065358554782,0.65307553811581,0.824783367884406
"EBG00001118668-1","EBG00001118668-1",556,2.46383860459273,-1.19576197965988,0.465102537413971,5.67342986894967,0.411511562754055,0.664158253317937,0.824783367884406
"ACT27657-1","ACT27657-1",577,1.68118213909905,-0.531011708766674,0.428800871337932,6.43028848556476,0.421592266538455,0.656003308920446,0.824783367884406
"ACT27659-1","ACT27659-1",579,11.5040467692757,-0.72488328943049,-0.760437775028641,6.04977661055317,0.423454339458812,0.654782935853177,0.824783367884406
"ACT27674-1","ACT27674-1",593,7.76234755562673,-1.20603585408822,0.455915508389048,5.67483881625448,0.411227574787492,0.664158255164685,0.824783367884406
"ACT27680-1","ACT27680-1",599,6.67162707670035,-0.105604183319351,0.742252381171601,5.97786666233814,0.402048477539494,0.668950031876808,0.824783367884406
"EBG00001118655-1","EBG00001118655-1",672,1.67904493341015,0.175151117766935,-0.136992123163113,8.88462414653723,0.410282035509189,0.663464875881759,0.824783367884406
"ACT27763-1","ACT27763-1",677,0.60673573997976,-1.21643614296284,0.440597977050082,5.67598882573059,0.409467133354568,0.664158246703118,0.824783367884406
"ACT27814-1","ACT27814-1",726,2.86098218686637,-0.976703976734671,-0.480459045988354,6.14475293664942,0.402711657459634,0.668506550382027,0.824783367884406
"ACT27827-1","ACT27827-1",738,7.45701447934607,0.870718682638733,0.270735316944315,6.11955949017482,0.400712198891692,0.66984452163645,0.824783367884406
"ACT27844-1","ACT27844-1",758,1.82179501234298,-0.248556906085123,0.0803328774799221,8.8425424741835,0.418124038499,0.658282397535093,0.824783367884406
"EBG00001118669-1","EBG00001118669-1",897,9.38085706967252,-1.20713895583473,0.453725561239124,5.67497617509437,0.410902494788287,0.664158252741049,0.824783367884406
"ECBD_R0019-1","ECBD_R0019-1",898,1.71854622960993,1.20069488722879,0.469184673982859,5.71237485141431,0.407932248455562,0.665025689863435,0.824783367884406
"ACT27988-1","ACT27988-1",912,4.85150940699468,0.832032133403357,0.852768326930922,5.7851425184878,0.423386617897234,0.654827279681663,0.824783367884406
"ACT28069-1","ACT28069-1",990,59.9542239755228,-1.18760707401041,0.431947425641473,5.67054468600877,0.401424582037676,0.669367511687906,0.824783367884406
"ACT28111-1","ACT28111-1",1039,24.3604237665854,-0.0121370200509219,-0.835291555450643,6.11500709170808,0.403983471808534,0.667656885458566,0.824783367884406
"ACT28171-1","ACT28171-1",1109,5.08192011302354,0.592694608626189,0.0919973286201846,6.87848524720291,0.414481815751099,0.660684348486312,0.824783367884406
"ACT28288-1","ACT28288-1",1227,39.8293786112227,0.514219172227212,0.0660755555412281,7.21887089258343,0.419395651029087,0.657445860496509,0.824783367884406
"ACT28439-1","ACT28439-1",1378,1.99149617502032,-0.306574392646904,-0.179302872667018,8.45916600412146,0.4237444106044,0.654593032314102,0.824783367884406
"ACT28467-1","ACT28467-1",1405,0.593974428206754,-0.0622280761513241,-0.127399240943516,11.3121505567341,0.403498558698981,0.667980715393757,0.824783367884406
"ACT28500-1","ACT28500-1",1438,0.404091304856567,-1.20539414758485,0.455470369489007,5.67474097471137,0.410993578018908,0.664158252863343,0.824783367884406
"ACT28508-1","ACT28508-1",1445,2.6885712240385,-0.68864950127456,-0.098157586610471,6.95111345781597,0.407977868936134,0.664995352156695,0.824783367884406
"ACT28511-1","ACT28511-1",1448,0.270591530515845,-0.269261445387227,-0.199523308736348,8.53794731370247,0.412730783606254,0.661842226263134,0.824783367884406
"ACT28566-1","ACT28566-1",1494,0.52442377539707,-1.10165259300781,-0.271113373758924,6.20786806622709,0.425128938997665,0.653687368977969,0.824783367884406
"ACT28658-1","ACT28658-1",1585,0.541253774663175,-1.21230304943564,0.448561467638216,5.67563015096179,0.410632183937196,0.664158252690825,0.824783367884406
"ACT28662-1","ACT28662-1",1587,5.28954456841501,1.1966127506599,0.46127214035304,5.71273120772832,0.405334158519761,0.666755710489269,0.824783367884406
"ACT28675-1","ACT28675-1",1598,13.2476414843234,-0.400013024192128,0.0294838154540647,7.99510779446367,0.412795219842296,0.661799581573832,0.824783367884406
"ACT28684-1","ACT28684-1",1607,8.38111000031557,-0.585439806012081,-0.597943665808251,6.34766968666034,0.403242558715587,0.668151738146286,0.824783367884406
"ECBD_R0038-1","ECBD_R0038-1",1639,0.862510736823693,-1.18251642086648,0.479434941610787,5.67177095568808,0.412572246892252,0.664158255598177,0.824783367884406
"EBG00001118676-1","EBG00001118676-1",1640,16.7514015374589,-1.18251642086648,0.479434941610787,5.67177095568808,0.412572246892252,0.664158255598177,0.824783367884406
"ECBD_R0039-1","ECBD_R0039-1",1643,5.46528527876476,-1.21643614296284,0.435757225771902,5.6757748394186,0.408258865919736,0.664808519139674,0.824783367884406
"EBG00001118539-1","EBG00001118539-1",1644,1.45888586458543,-1.21643614296284,0.435757225771902,5.6757748394186,0.408258865919736,0.664808519139674,0.824783367884406
"ACT28746-1","ACT28746-1",1679,2.67292238632909,-1.05785730937082,0.0659473469884866,6.22236214586069,0.400111838909149,0.670246785108978,0.824783367884406
"ACT28757-1","ACT28757-1",1689,19.0736977651747,-1.19167984309099,0.42787465656089,5.67107094165943,0.401222897780927,0.669502524471799,0.824783367884406
"ACT28842-1","ACT28842-1",1773,49.9643072154119,-0.561643259805891,-0.403064141913771,6.83961383834486,0.426695071260308,0.652664423171005,0.824783367884406
"ACT28885-1","ACT28885-1",1817,8.99143461500369,-0.449971127719176,-0.36258710272369,7.13814090272618,0.413110817640651,0.661590754774296,0.824783367884406
"ACT28946-1","ACT28946-1",1877,17.6317922589791,-1.18251642086648,0.437038078785403,5.66989242167083,0.40168569211465,0.669192758128546,0.824783367884406
"ACT28962-1","ACT28962-1",1893,3.1334099038853,-1.21230304943564,0.449648313041631,5.67567804161722,0.410904478416016,0.664158254819758,0.824783367884406
"EBG00001118570-1","EBG00001118570-1",1937,2.81071637540777,-1.19167984309099,0.466224817390445,5.67277262533896,0.410991171488447,0.664158248604637,0.824783367884406
"ACT29015-1","ACT29015-1",1947,2.65154119901386,-1.20713895583473,0.412415543817155,5.67314169596517,0.400517631525072,0.66997486254343,0.824783367884406
"ACT29056-1","ACT29056-1",1990,9.56307745585097,-0.531593179819275,0.417349129491799,6.42714935141249,0.409949614060651,0.663685459626989,0.824783367884406
"ACT29064-1","ACT29064-1",1998,1.10990446544173,0.125173903084517,0.693766442339998,6.19851624837813,0.419019363564488,0.657693292390224,0.824783367884406
"ACT29222-1","ACT29222-1",2142,44.9393714803002,0.400093435904568,-0.290390569290326,6.92907064146635,0.415119702040005,0.660263046931141,0.824783367884406
"ACT29223-1","ACT29223-1",2143,3.40454040666557,0.545792374545781,0.511762167577191,6.4256706813208,0.400075019335291,0.670271463450931,0.824783367884406
"ACT29234-1","ACT29234-1",2154,123.409296081388,0.823155662388271,0.827157304465921,5.78337085469948,0.408791201442605,0.664454716715573,0.824783367884406
"ACT29441-1","ACT29441-1",2357,43.100690691881,0.214023447566806,-0.145521058149844,8.47129447510527,0.408420569192605,0.664701027510507,0.824783367884406
"ACT29560-1","ACT29560-1",2471,58.9849644715783,0.022357349449537,0.396366671964955,7.26238344009519,0.406443658801762,0.66601636459301,0.824783367884406
"ACT29581-1","ACT29581-1",2491,24.124152042289,1.19498695615838,0.432976705977843,5.70963928729129,0.402145572850903,0.668885083947129,0.824783367884406
"ACT29604-1","ACT29604-1",2513,12.1990518936737,-1.20603585408822,0.446157514646521,5.67440829421169,0.408770113952416,0.664468728363839,0.824783367884406
"ACT29606-1","ACT29606-1",2514,7.63585430023552,-1.17743962733995,0.480465033141486,5.67094027601947,0.411845544792396,0.664158248755627,0.824783367884406
"ACT29649-1","ACT29649-1",2555,1.27187065844994,-0.287579969139229,-0.0676005244933128,8.96550412097441,0.419299576170801,0.657509026707974,0.824783367884406
"ACT29921-1","ACT29921-1",2808,1.07121235001646,1.18832264194817,0.446157514646521,5.71392298396346,0.400237407646005,0.670162629419418,0.824783367884406
"ACT29922-1","ACT29922-1",2809,3.78375820637426,-0.578371640850937,-0.122351888945551,7.25299124255309,0.400188597757289,0.670195340365584,0.824783367884406
"ACT29940-1","ACT29940-1",2831,0.30470598435653,0.385010086321199,-0.00564712104648737,7.82261959471009,0.40752665934579,0.665295468255728,0.824783367884406
"ACT29997-1","ACT29997-1",2887,1.44424026883746,-0.224493875564348,0.10646597545032,8.78604051819191,0.401498616753427,0.66931795772023,0.824783367884406
"ACT29998-1","ACT29998-1",2888,1.46899316497203,-0.341750382997196,-0.191118608489798,8.15351465899497,0.406916782457681,0.665701335091738,0.824783367884406
"ACT30071-1","ACT30071-1",2964,15.0696672937391,-1.19167984309099,0.42787465656089,5.67107094165943,0.401222897780927,0.669502524471799,0.824783367884406
"ACT30127-1","ACT30127-1",3010,8.4720364008302,-1.23560731911521,0.425257197958644,5.67865435864437,0.409537605380269,0.663958956578359,0.824783367884406
"ACT30129-1","ACT30129-1",3011,16.4270262208193,-0.0969876489250228,0.229685192710638,8.40295192578185,0.41270556425944,0.661858917483605,0.824783367884406
"ACT30134-1","ACT30134-1",3016,8.17981712171378,-0.728637500843793,-0.755901441432779,6.04862025184616,0.421419260796064,0.656116809559359,0.824783367884406
"ACT30145-1","ACT30145-1",3024,4.0977087776021,-0.253128251412536,-1.02347621515416,5.90972256798604,0.424199357222669,0.65429529916555,0.824783367884406
"ACT30155-1","ACT30155-1",3032,4.09562918136624,-1.18251642086648,0.47451769914644,5.6715546458607,0.411309011288634,0.664158247532078,0.824783367884406
"ACT30212-1","ACT30212-1",3088,68.3462493570229,0.357767784333812,-0.556055798599938,6.38879386852182,0.419710987445899,0.657238579318135,0.824783367884406
"ACT30216-1","ACT30216-1",3093,10.6308666769577,-0.226059654437323,0.19736027978814,8.07548279974185,0.408173558948477,0.664865233625144,0.824783367884406
"ACT30277-1","ACT30277-1",3155,61.3782159343708,-0.764078240327443,-0.210702069927004,6.74462164138681,0.423095892524946,0.655017679704402,0.824783367884406
"ACT30569-1","ACT30569-1",3448,10.0704433500667,-1.18251642086648,0.437038078785403,5.66989242167083,0.40168569211465,0.669192758128546,0.824783367884406
"ACT30627-1","ACT30627-1",3506,49.4233576308863,-0.520839467587066,-0.525959223999642,6.58148901272464,0.406995971226212,0.665648621790835,0.824783367884406
"ACT30772-1","ACT30772-1",3650,23.9473418860085,0.768183723573513,0.335153984468974,6.31914798287029,0.41536980970998,0.660097932903982,0.824783367884406
"ACT30813-1","ACT30813-1",3692,21.3103791468875,1.21184207516991,0.437038078785403,5.70941007752188,0.409354415230381,0.664080596879708,0.824783367884406
"ACT30918-1","ACT30918-1",3789,34.9176185045255,-1.18760707401041,0.431947425641473,5.67054468600877,0.401424582037676,0.669367511687906,0.824783367884406
"ACT30941-1","ACT30941-1",3808,14.0616111292572,-0.222049460484508,0.0754507650066961,9.07846531907971,0.407785109770412,0.665123546801387,0.824783367884406
"ACT30987-1","ACT30987-1",3849,9.31828138311006,-0.577142454182971,-0.607569828422287,6.34371817154379,0.408070444330609,0.66493379359628,0.824783367884406
"ACT31041-1","ACT31041-1",3920,14.9725874565088,-0.055180665528093,-0.437296239215097,7.28317257064934,0.417510511150602,0.658686390349296,0.824783367884406
"ACT31159-1","ACT31159-1",4043,5.51645527289227,0.169379007851156,0.299091884734587,8.03135015261118,0.417575627917659,0.658643500785863,0.824783367884406
"ACT31202-1","ACT31202-1",4084,19.4087572147872,-1.19167984309099,0.42787465656089,5.67107094165943,0.401222897780927,0.669502524471799,0.824783367884406
"ACT31215-1","ACT31215-1",4097,3.77447015678194,0.544749876266598,0.00317498577451621,6.98760088043952,0.409857654299944,0.66374649399531,0.824783367884406
"ACT31222-1","ACT31222-1",4106,74.2788678426601,0.595321013535905,0.591081026870511,6.24229298117004,0.40837621660612,0.664730508991964,0.824783367884406
"ACT31223-1","ACT31223-1",4107,76.0576768172986,-0.778557976604186,-0.446910070957366,6.43583952774559,0.420363405328982,0.656809930674221,0.824783367884406
"ACT31269-1","ACT31269-1",4161,34.5863871600065,-0.474456911312631,0.00571057182959571,7.64022881068571,0.400393981718168,0.67005770887471,0.824783367884406
"ACT31270-1","ACT31270-1",4162,15.3991977437608,0.0924374629192584,-0.121778620171855,9.95899976975768,0.413419201399398,0.661386765061371,0.824783367884406
"ACT30148-1","ACT30148-1",3026,39.2236786610863,-1.22924437538573,0.39031012426615,5.67597609144542,0.399634920747784,0.670566510150923,0.824904805020213
"ACT30258-1","ACT30258-1",3136,2.40008992587289,-0.94865959292382,-0.504056293289789,6.13528953514335,0.399320807014354,0.670777174714546,0.824922397826642
"ACT27121-1","ACT27121-1",41,4.00897197095274,-0.244732978674561,-0.987033169314581,5.91019181466619,0.398640453684745,0.671233689696058,0.825000798833569
"ACT27552-1","ACT27552-1",464,0.962913447422301,1.18313917547969,0.449895164178192,5.71423148574298,0.398663279036457,0.671218368919709,0.825000798833569
"ACT27805-1","ACT27805-1",717,8.60898431583102,-0.410474980282333,0.0607145156205842,7.82330464297164,0.39824251707808,0.671500847926846,0.825087763129769
"ACT27334-1","ACT27334-1",242,3.83095830855406,0.312671711806094,0.853988465832139,5.88282918906017,0.396466437380871,0.67269453162036,0.825312937372762
"ACT27443-1","ACT27443-1",346,5.23035486710751,-0.882527804308698,-0.127807290464753,6.51821206188099,0.397637332582389,0.67190734768603,0.825312937372762
"ACT27918-1","ACT27918-1",836,2.78397701822223,0.585362356210331,-0.340973893442725,6.32130952552242,0.396810346707941,0.672463228384423,0.825312937372762
"ACT29061-1","ACT29061-1",1995,2.22371464897641,0.504847243783239,0.530114170586896,6.43791125935245,0.396640247615889,0.672577622057481,0.825312937372762
"ACT29333-1","ACT29333-1",2246,1.20198840340735,-0.969006958221853,-0.477191473682403,6.14253661659565,0.39727202597015,0.672152841623692,0.825312937372762
"ACT30893-1","ACT30893-1",3767,0.730024856422383,-0.559922063963863,0.276260969807141,6.70320661964458,0.396216258264049,0.672862844680245,0.825312937372762
"ACT30976-1","ACT30976-1",3839,2.48956179482842,0.228822984032219,0.331381525587773,7.62015103571974,0.395650783691963,0.673243434323541,0.8255387237575
"ACT30101-1","ACT30101-1",2990,3.08808728171698,0.352685276444444,-0.534456460760347,6.39151608740442,0.394699735971445,0.673884017487043,0.826083092344052
"ACT27921-1","ACT27921-1",839,0.898382574488686,-0.537642249068875,-0.392664609625507,6.82699221241351,0.393401043630295,0.674759743073037,0.826433143046597
"ACT28004-1","ACT28004-1",928,1.68387026815961,-1.05006164882556,0.0629154223815326,6.2199104127182,0.393737651396544,0.674532654761782,0.826433143046597
"ACT28784-1","ACT28784-1",1715,10.6595592714427,0.516118239777081,-0.40962124627988,6.3373968443329,0.393668913168201,0.674579021955627,0.826433143046597
"ACT28952-1","ACT28952-1",1883,0.57737722729037,0.497977963136581,0.0876567356640419,7.22793725699737,0.392775912317008,0.67518168312347,0.826481195107886
"ACT30024-1","ACT30024-1",2916,0.430464719028115,0.342524452900508,-0.536687217484337,6.39776920461436,0.392759972956498,0.675192445039339,0.826481195107886
"EBG00001118714-1","EBG00001118714-1",452,2.26267380499225,0.0566716014781379,-0.135187054895708,10.0099421414776,0.391335208300355,0.676155109014665,0.826743552706695
"ECBD_R0006-1","ECBD_R0006-1",453,2.23862636056262,0.0566716014781379,-0.135187054895708,10.0099421414776,0.391335208300355,0.676155109014665,0.826743552706695
"ACT30517-1","ACT30517-1",3395,8.86065616278019,-0.385355765104145,-0.397312750198282,7.09648018793045,0.391277743107607,0.676193965032184,0.826743552706695
"ACT31268-1","ACT31268-1",4160,15.12213694047,0.0203907202482135,-0.81663201069801,6.11185649764836,0.392082217912204,0.675650209532022,0.826743552706695
"ACT27294-1","ACT27294-1",202,3.33965459299697,-0.999958913654628,0.150674058924695,6.20914603935872,0.389610900469923,0.677321999852813,0.827726756188438
